5.942941284179687500e+01,-1.572046203613281250e+02
6.599476623535156250e+01,-1.422220153808593750e+02
6.518306732177734375e+01,-1.440743713378906250e+02
6.440309906005859375e+01,-1.458543395996093750e+02
6.365045928955078125e+01,-1.475718994140625000e+02
6.292716979980468750e+01,-1.492225036621093750e+02
6.222271728515625000e+01,-1.508301086425781250e+02
6.154256439208984375e+01,-1.523822631835937500e+02
6.088675689697265625e+01,-1.538788757324218750e+02
6.025431060791015625e+01,-1.553221435546875000e+02
5.964325714111328125e+01,-1.567166137695312500e+02
5.905376434326171875e+01,-1.580618896484375000e+02
5.846319580078125000e+01,-1.594096069335937500e+02
5.789336395263671875e+01,-1.607099914550781250e+02
5.766355895996093750e+01,-1.612344360351562500e+02
5.743888092041015625e+01,-1.617471618652343750e+02
5.722224426269531250e+01,-1.622415466308593750e+02
5.700605773925781250e+01,-1.627348937988281250e+02
5.679756927490234375e+01,-1.632106933593750000e+02
5.659645080566406250e+01,-1.636696472167968750e+02
5.640242004394531250e+01,-1.641124267578125000e+02
5.621001434326171875e+01,-1.645515136718750000e+02
5.602433776855468750e+01,-1.649752502441406250e+02
5.584511566162109375e+01,-1.653842468261718750e+02
5.566691589355468750e+01,-1.657909240722656250e+02
5.549486541748046875e+01,-1.661835327148437500e+02
5.532877349853515625e+01,-1.665625915527343750e+02
5.516745758056640625e+01,-1.669307250976562500e+02
5.501176452636718750e+01,-1.672860107421875000e+02
5.485939788818359375e+01,-1.676337280273437500e+02
5.470710754394531250e+01,-1.679812622070312500e+02
5.456006622314453125e+01,-1.683168029785156250e+02
5.441806793212890625e+01,-1.686408691406250000e+02
5.427260589599609375e+01,-1.689728088378906250e+02
5.412902069091796875e+01,-1.693005065917968750e+02
5.399031066894531250e+01,-1.696170349121093750e+02
5.385630035400390625e+01,-1.699228515625000000e+02
5.372472381591796875e+01,-1.702231445312500000e+02
5.353956604003906250e+01,-1.706456604003906250e+02
5.335792541503906250e+01,-1.710601806640625000e+02
5.317964172363281250e+01,-1.714670410156250000e+02
5.300457000732421875e+01,-1.718665466308593750e+02
5.283259582519531250e+01,-1.722590332031250000e+02
5.280762100219726562e+01,-1.728236389160156250e+02
5.278260421752929688e+01,-1.735752563476562500e+02
5.274953460693359375e+01,-1.745687866210937500e+02
5.270632171630859375e+01,-1.758670959472656250e+02
5.264498138427734375e+01,-1.777098388671875000e+02
5.255215454101562500e+01,-1.804987182617187500e+02
5.233833312988281250e+01,-1.869225158691406250e+02
5.193016052246093750e+01,-1.991854248046875000e+02
5.289485168457031250e+01,-2.247077026367187500e+02
5.574680328369140625e+01,-2.785186767578125000e+02
6.353358459472656250e+01,-3.957893371582031250e+02
8.575185394287109375e+01,-6.630254516601562500e+02
1.357169647216796875e+02,-1.263994140625000000e+03
2.480645446777343750e+02,-2.615283935546875000e+03
5.006750488281250000e+02,-5.653624023437500000e+03
1.068684570312500000e+03,-1.248550878906250000e+04
2.345983642578125000e+03,-2.784856054687500000e+04
5.218277832031250000e+03,-6.239583984375000000e+04
1.167727636718750000e+04,-1.400831562500000000e+05
5.873377227783203125e+01,-1.587921447753906250e+02
5.824832153320312500e+01,-1.598999328613281250e+02
5.778144836425781250e+01,-1.609653930664062500e+02
5.733238220214843750e+01,-1.619902038574218750e+02
5.689833068847656250e+01,-1.629807434082031250e+02
5.648076629638671875e+01,-1.639336547851562500e+02
