AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
60782,42148.47,37.1196,-33.308279999999996,42148.39,37.12664,-33.30032
60782,42148.53,37.12178,-33.306290000000004,42148.47,37.1196,-33.308279999999996
60782,42148.64,37.12876,-33.30808,42148.53,37.12178,-33.306290000000004
60782,42148.72,37.11732,-33.393570000000004,42148.64,37.12876,-33.30808
60782,42148.76,37.11967,-33.39235,42148.72,37.11732,-33.393570000000004
60782,42148.79,37.09888,-33.39528,42148.76,37.11967,-33.39235
60782,42148.83,37.11978,-33.418009999999995,42148.79,37.09888,-33.39528
60782,42148.85,37.0593,-33.40232,42148.83,37.11978,-33.418009999999995
60782,42148.86,37.05806,-33.38568,42148.85,37.0593,-33.40232
60782,42148.93,37.0654,-33.35757,42148.86,37.05806,-33.38568
60782,42148.94,37.05382,-33.33464,42148.93,37.0654,-33.35757
60782,42148.97,37.06315,-33.32399,42148.94,37.05382,-33.33464
60782,42149.0,37.06732,-33.30123,42148.97,37.06315,-33.32399
60782,42149.23,37.085370000000005,-33.21505,42149.0,37.06732,-33.30123
60782,42149.26,37.09407,-33.1801,42149.23,37.085370000000005,-33.21505
60782,42149.27,37.08842,-33.24338,42149.26,37.09407,-33.1801
60782,42149.3,37.151540000000004,-33.29529,42149.27,37.08842,-33.24338
60782,42149.32,37.151540000000004,-33.29529,42149.3,37.151540000000004,-33.29529
60782,42149.35,37.15123,-33.2952,42149.32,37.151540000000004,-33.29529
60782,42149.37,37.10095,-33.298390000000005,42149.35,37.15123,-33.2952
60782,42149.39,37.108259999999994,-33.34888,42149.37,37.10095,-33.298390000000005
60782,42149.45,37.112109999999994,-33.34701,42149.39,37.108259999999994,-33.34888
60782,42149.48,37.11461,-33.34571,42149.45,37.112109999999994,-33.34701
60782,42149.52,37.145109999999995,-33.3693,42149.48,37.11461,-33.34571
60782,42149.56,37.147659999999995,-33.32365,42149.52,37.145109999999995,-33.3693
60782,42149.59,37.146840000000005,-33.32767,42149.56,37.147659999999995,-33.32365
60782,42149.64,37.208220000000004,-33.54485,42149.59,37.146840000000005,-33.32767
60782,42149.71,37.20838,-33.5452,42149.64,37.208220000000004,-33.54485
60782,42149.75,37.21162,-33.54586,42149.71,37.20838,-33.5452
60782,42149.78,37.28318,-33.71776,42149.75,37.21162,-33.54586
60782,42149.82,37.28366,-33.71788,42149.78,37.28318,-33.71776
60782,42149.85,37.360620000000004,-33.741409999999995,42149.82,37.28366,-33.71788
60782,42149.9,37.36146,-33.80762,42149.85,37.360620000000004,-33.741409999999995
60782,42149.99,37.37638,-33.840309999999995,42149.9,37.36146,-33.80762
