6.737261199951171875e+01,4.318638610839843750e+01
6.739224243164062500e+01,4.323742294311523438e+01
6.710493469238281250e+01,4.249047470092773438e+01
6.684066009521484375e+01,4.180341339111328125e+01
7.426522827148437500e+01,6.110596466064453125e+01
7.372164916992187500e+01,5.969277191162109375e+01
6.536460876464843750e+01,3.796592712402343750e+01
6.533578491210937500e+01,3.789098739624023438e+01
6.529136657714843750e+01,3.777552413940429688e+01
6.520443725585937500e+01,3.754953002929687500e+01
6.515816497802734375e+01,3.742921066284179688e+01
6.519071960449218750e+01,3.751384353637695312e+01
6.485293579101562500e+01,3.663567352294921875e+01
6.439855957031250000e+01,3.545437622070312500e+01
6.414001464843750000e+01,3.478221893310546875e+01
6.412438964843750000e+01,3.474158096313476562e+01
6.418153381347656250e+01,3.489015579223632812e+01
6.425039672851562500e+01,3.506917572021484375e+01
6.418430328369140625e+01,3.489735031127929688e+01
6.435906982421875000e+01,3.535171508789062500e+01
6.443678283691406250e+01,3.555374526977539062e+01
6.447355651855468750e+01,3.564934158325195312e+01
6.450242614746093750e+01,3.572441482543945312e+01
6.448957824707031250e+01,3.569099807739257812e+01
6.445805358886718750e+01,3.560905456542968750e+01
6.434494018554687500e+01,3.531496810913085938e+01
6.378902053833007812e+01,3.386968994140625000e+01
6.314623641967773438e+01,3.219855117797851562e+01
6.250234985351562500e+01,3.052456474304199219e+01
6.188246536254882812e+01,2.891296958923339844e+01
6.141863632202148438e+01,2.770711708068847656e+01
6.097302627563476562e+01,2.654858970642089844e+01
6.020700454711914062e+01,2.455706405639648438e+01
5.931593704223632812e+01,2.224046516418457031e+01
5.851483535766601562e+01,2.015772628784179688e+01
5.788859939575195312e+01,1.852963256835937500e+01
5.753784561157226562e+01,1.755902290344238281e+01
5.744277572631835938e+01,1.725372505187988281e+01
5.741602706909179688e+01,1.716784858703613281e+01
5.742014694213867188e+01,1.718107223510742188e+01
5.740246200561523438e+01,1.712429618835449219e+01
5.737914657592773438e+01,1.704944419860839844e+01
5.718819046020507812e+01,1.643635368347167969e+01
5.678602600097656250e+01,1.514518737792968750e+01
5.628121185302734375e+01,1.352505683898925781e+01
5.517439270019531250e+01,1.006296539306640625e+01
5.446201705932617188e+01,7.941476821899414062e+00
5.329797363281250000e+01,5.587224006652832031e+00
5.350056457519531250e+01,5.609271049499511719e+00
5.357737731933593750e+01,5.617630481719970703e+00
5.342366790771484375e+01,5.600903034210205078e+00
5.337274551391601562e+01,5.595361232757568359e+00
5.355504989624023438e+01,5.615200519561767578e+00
5.334646987915039062e+01,5.592501640319824219e+00
5.334232330322265625e+01,5.592050552368164062e+00
5.357317352294921875e+01,5.617173194885253906e+00
5.352043533325195312e+01,5.611433506011962891e+00
5.333525466918945312e+01,5.591280937194824219e+00
5.335086822509765625e+01,5.592980384826660156e+00
5.348078536987304688e+01,5.607118606567382812e+00
5.348728561401367188e+01,5.607826232910156250e+00
5.340682601928710938e+01,5.599070072174072266e+00
5.319934844970703125e+01,5.576490879058837891e+00
5.323210525512695312e+01,5.580055713653564453e+00
5.335897827148437500e+01,5.593863010406494141e+00
5.340003204345703125e+01,5.598330497741699219e+00
5.322750854492187500e+01,5.579555511474609375e+00
5.322704696655273438e+01,5.579505443572998047e+00
5.347993087768554688e+01,5.607025623321533203e+00
5.335924911499023438e+01,5.593892574310302734e+00
5.335684204101562500e+01,5.593630313873291016e+00
5.343413543701171875e+01,5.602042198181152344e+00
5.354947662353515625e+01,5.614593982696533203e+00
5.356447601318359375e+01,5.616226196289062500e+00
5.363973236083984375e+01,5.624416351318359375e+00
5.356388854980468750e+01,5.616162776947021484e+00
5.363793182373046875e+01,5.624220371246337891e+00
5.364811325073242188e+01,5.625328063964843750e+00
5.339763259887695312e+01,5.598069190979003906e+00
5.332450103759765625e+01,5.590110778808593750e+00
5.355995559692382812e+01,5.615734577178955078e+00
5.338822937011718750e+01,5.597045898437500000e+00
5.336363983154296875e+01,5.594369888305664062e+00
5.336083602905273438e+01,5.594065189361572266e+00
5.335992431640625000e+01,5.593965530395507812e+00
5.327354812622070312e+01,5.584565639495849609e+00
5.337139892578125000e+01,5.595214843750000000e+00
5.341894912719726562e+01,5.600389480590820312e+00
5.350130081176757812e+01,5.609351158142089844e+00
5.353155517578125000e+01,5.612643718719482422e+00
5.332516479492187500e+01,5.590183258056640625e+00
5.336332702636718750e+01,5.594336032867431641e+00
5.348635864257812500e+01,5.607725143432617188e+00
5.370557785034179688e+01,5.753850936889648438e+00
5.386705017089843750e+01,6.196790695190429688e+00
5.392061233520507812e+01,6.343714237213134766e+00
5.384417343139648438e+01,6.134040355682373047e+00
5.356655502319335938e+01,5.616452693939208984e+00
5.345715713500976562e+01,5.604547500610351562e+00
5.352060699462890625e+01,5.611452102661132812e+00
5.354114151000976562e+01,5.613687038421630859e+00
5.340195846557617188e+01,5.598540306091308594e+00
6.757490539550781250e+01,4.371229934692382812e+01
6.732723999023437500e+01,4.306841659545898438e+01
6.713153076171875000e+01,4.255961608886718750e+01
6.702517700195312500e+01,4.228311157226562500e+01
6.655825805664062500e+01,4.106922912597656250e+01
6.598384857177734375e+01,3.957583618164062500e+01
6.583842468261718750e+01,3.919776916503906250e+01
6.577491760253906250e+01,3.903266143798828125e+01
6.575296020507812500e+01,3.897558593750000000e+01
6.569708251953125000e+01,3.883031845092773438e+01
6.563983154296875000e+01,3.868146514892578125e+01
6.554691314697265625e+01,3.843989562988281250e+01
6.544096374511718750e+01,3.816445159912109375e+01
6.525865936279296875e+01,3.769048690795898438e+01
6.451242065429687500e+01,3.575040054321289062e+01
6.377236938476562500e+01,3.382639694213867188e+01
6.306308746337890625e+01,3.198237800598144531e+01
6.251615905761718750e+01,3.056046676635742188e+01
6.164150619506835938e+01,2.828653717041015625e+01
6.079518890380859375e+01,2.608624267578125000e+01
6.023467636108398438e+01,2.462901878356933594e+01
5.958005905151367188e+01,2.292712402343750000e+01
5.925524139404296875e+01,2.208266258239746094e+01
5.882986831665039062e+01,2.097675514221191406e+01
5.882459259033203125e+01,2.096304893493652344e+01
5.844970703125000000e+01,1.998840141296386719e+01
5.762086105346679688e+01,1.782568168640136719e+01
5.715290832519531250e+01,1.632307624816894531e+01
5.605029678344726562e+01,1.278401947021484375e+01
5.509498977661132812e+01,9.822689056396484375e+00
5.430694580078125000e+01,7.481935024261474609e+00
5.365390014648437500e+01,5.625957965850830078e+00
5.339006423950195312e+01,5.597246170043945312e+00
5.309875106811523438e+01,5.565543174743652344e+00
5.298468399047851562e+01,5.553129673004150391e+00
5.299520492553710938e+01,5.554274559020996094e+00
5.309816741943359375e+01,5.565479755401611328e+00
5.320933914184570312e+01,5.577578067779541016e+00
5.329927062988281250e+01,5.587365150451660156e+00
5.340397262573242188e+01,5.598759651184082031e+00
5.350556182861328125e+01,5.609815120697021484e+00
5.349537658691406250e+01,5.608706474304199219e+00
5.351985549926757812e+01,5.611370563507080078e+00
5.357825088500976562e+01,5.617725849151611328e+00
5.342370986938476562e+01,5.600907325744628906e+00
5.337274932861328125e+01,5.595361709594726562e+00
5.355504989624023438e+01,5.615200519561767578e+00
5.334646987915039062e+01,5.592501640319824219e+00
5.334232330322265625e+01,5.592050552368164062e+00
5.357317352294921875e+01,5.617173194885253906e+00
5.352043533325195312e+01,5.611433506011962891e+00
5.335960388183593750e+01,5.593930721282958984e+00
5.348119354248046875e+01,5.607162952423095703e+00
5.348730850219726562e+01,5.607828617095947266e+00
5.340682601928710938e+01,5.599070072174072266e+00
5.319934844970703125e+01,5.576490879058837891e+00
5.323210525512695312e+01,5.580055713653564453e+00
5.335897827148437500e+01,5.593863010406494141e+00
5.340003204345703125e+01,5.598330497741699219e+00
5.322750854492187500e+01,5.579555511474609375e+00
5.322704696655273438e+01,5.579505443572998047e+00
5.347993087768554688e+01,5.607025623321533203e+00
5.335924911499023438e+01,5.593892574310302734e+00
5.335684204101562500e+01,5.593630313873291016e+00
5.343413543701171875e+01,5.602042198181152344e+00
5.354947662353515625e+01,5.614593982696533203e+00
5.356447601318359375e+01,5.616226196289062500e+00
