6.672953033447265625e+01,4.384815216064453125e+01
6.672364807128906250e+01,4.383340454101562500e+01
6.643311309814453125e+01,4.310538864135742188e+01
6.614340209960937500e+01,4.237943649291992188e+01
6.585450744628906250e+01,4.165552902221679688e+01
6.556642150878906250e+01,4.093364334106445312e+01
6.527912902832031250e+01,4.021376037597656250e+01
6.499263000488281250e+01,3.949586105346679688e+01
6.470692443847656250e+01,3.877992630004882812e+01
6.442198181152343750e+01,3.806593704223632812e+01
6.413781738281250000e+01,3.735387420654296875e+01
6.385440444946289062e+01,3.664371871948242188e+01
6.357175445556640625e+01,3.593545150756835938e+01
6.328984832763671875e+01,3.522905731201171875e+01
6.300867843627929688e+01,3.452450942993164062e+01
6.272824096679687500e+01,3.382179260253906250e+01
6.244852447509765625e+01,3.312089157104492188e+01
6.217050170898437500e+01,3.242029571533203125e+01
6.189285278320312500e+01,3.172034454345703125e+01
6.161547851562500000e+01,3.102106475830078125e+01
6.133836746215820312e+01,3.032245826721191406e+01
6.106151580810546875e+01,2.962450981140136719e+01
6.078492736816406250e+01,2.892721939086914062e+01
6.050859451293945312e+01,2.823057937622070312e+01
6.023252487182617188e+01,2.753458976745605469e+01
5.995670318603515625e+01,2.683923721313476562e+01
5.968113327026367188e+01,2.614452171325683594e+01
5.940581893920898438e+01,2.545043563842773438e+01
5.913075256347656250e+01,2.475697898864746094e+01
5.885592651367187500e+01,2.406414222717285156e+01
5.858134841918945312e+01,2.337191963195800781e+01
5.830701446533203125e+01,2.268030738830566406e+01
5.808824157714843750e+01,2.192778015136718750e+01
5.786298370361328125e+01,2.113740921020507812e+01
5.762688446044921875e+01,2.030901527404785156e+01
5.737940597534179688e+01,1.944037055969238281e+01
5.711981201171875000e+01,1.852874565124511719e+01
5.684746551513671875e+01,1.757231903076171875e+01
5.656180953979492188e+01,1.656915092468261719e+01
5.626227569580078125e+01,1.551722908020019531e+01
5.594825744628906250e+01,1.441444683074951172e+01
5.561912918090820312e+01,1.325860691070556641e+01
5.527424240112304688e+01,1.204742336273193359e+01
5.491292190551757812e+01,1.077851390838623047e+01
5.447309494018554688e+01,9.587705612182617188e+00
5.455112075805664062e+01,9.786943435668945312e+00
5.459791183471679688e+01,9.906422615051269531e+00
5.462293624877929688e+01,9.970315933227539062e+00
5.463128662109375000e+01,9.991654396057128906e+00
5.463345718383789062e+01,9.997191429138183594e+00
5.463359832763671875e+01,9.997557640075683594e+00
5.463184356689453125e+01,9.993062973022460938e+00
5.462829589843750000e+01,9.984007835388183594e+00
5.462306976318359375e+01,9.970664978027343750e+00
