AnimalID,TS,Lat,Long,TS - 1,Lat - 1,Long - 1
78033,39876.29,53.3985,6.1401699999999995,39875.67,53.352669999999996,6.1175
78033,39876.42,53.35783000000001,6.1111699999999995,39876.29,53.3985,6.1401699999999995
78033,39876.54,53.3575,6.11067,39876.42,53.35783000000001,6.1111699999999995
78033,39876.67,53.36,6.1155,39876.54,53.3575,6.11067
78033,39877.29,53.3585,6.13117,39876.67,53.36,6.1155
78033,39877.42,53.34583000000001,6.095330000000001,39877.29,53.3585,6.13117
78033,39877.54,53.349,6.093999999999999,39877.42,53.34583000000001,6.095330000000001
78033,39877.67,53.348,6.104830000000001,39877.54,53.349,6.093999999999999
78033,39878.29,53.36767,6.13767,39877.67,53.348,6.104830000000001
78033,39878.42,53.336169999999996,6.12283,39878.29,53.36767,6.13767
78033,39878.54,53.34333,6.10567,39878.42,53.336169999999996,6.12283
78033,39878.67,53.34867,6.148,39878.54,53.34333,6.10567
78033,39879.29,53.35483000000001,6.138669999999999,39878.67,53.34867,6.148
78033,39879.42,53.36233000000001,6.13,39879.29,53.35483000000001,6.138669999999999
78033,39879.54,53.36083000000001,6.12633,39879.42,53.36233000000001,6.13
78033,39879.67,53.358000000000004,6.122999999999999,39879.54,53.36083000000001,6.12633
78033,39880.29,53.40266999999999,6.12517,39879.67,53.358000000000004,6.122999999999999
78033,39880.42,53.349,6.114,39880.29,53.40266999999999,6.12517
78033,39880.54,53.361000000000004,6.127669999999999,39880.42,53.349,6.114
78033,39880.67,53.361169999999994,6.136830000000001,39880.54,53.361000000000004,6.127669999999999
78033,39881.29,53.355830000000005,6.14067,39880.67,53.361169999999994,6.136830000000001
78033,39881.42,53.3555,6.14133,39881.29,53.355830000000005,6.14067
78033,39881.54,53.357,6.1416699999999995,39881.42,53.3555,6.14133
78033,39881.67,53.33967,6.1496699999999995,39881.54,53.357,6.1416699999999995
78033,39882.29,53.352169999999994,6.13733,39881.67,53.33967,6.1496699999999995
78033,39882.42,53.350669999999994,6.1370000000000005,39882.29,53.352169999999994,6.13733
78033,39882.54,53.351330000000004,6.136830000000001,39882.42,53.350669999999994,6.1370000000000005
78033,39882.67,53.3405,6.12,39882.54,53.351330000000004,6.136830000000001
78033,39883.29,53.34783,6.1225,39882.67,53.3405,6.12
78033,39883.42,53.349830000000004,6.11417,39883.29,53.34783,6.1225
78033,39883.54,53.3515,6.1005,39883.42,53.349830000000004,6.11417
78033,39883.67,53.3465,6.102,39883.54,53.3515,6.1005
78033,39884.29,53.3505,6.12,39883.67,53.3465,6.102
78033,39884.42,53.348,6.12183,39884.29,53.3505,6.12
78033,39885.42,53.348,6.12467,39884.42,53.348,6.12183
78033,39885.54,53.34783,6.11533,39885.42,53.348,6.12467
78033,39885.67,53.3485,6.11417,39885.54,53.34783,6.11533
78033,39886.29,53.3455,6.113169999999999,39885.67,53.3485,6.11417
78033,39886.42,53.348,6.11683,39886.29,53.3455,6.113169999999999
78033,39886.54,53.3505,6.11183,39886.42,53.348,6.11683
78033,39886.67,53.351000000000006,6.114669999999999,39886.54,53.3505,6.11183
78033,39887.29,53.35167,6.15033,39886.67,53.351000000000006,6.114669999999999
78033,39887.42,53.349830000000004,6.1495,39887.29,53.35167,6.15033
78033,39887.54,53.348330000000004,6.14633,39887.42,53.349830000000004,6.1495
78033,39887.67,53.347,6.14117,39887.54,53.348330000000004,6.14633
78033,39888.29,53.35167,6.1483300000000005,39887.67,53.347,6.14117
78033,39888.42,53.35533,6.13483,39888.29,53.35167,6.1483300000000005
